"","FIPS","est_total","min","max","no.biz","latitude","longitude","Name","State","average_per_business","pop.2019","dollar_per_cap"
"199",6025,136594131.48,96794131.48,176394131.48,1146,33.04284501016,-115.623379271145,"Imperial","CA",119192.086806283,181215,753.76834963993
"200",6027,27891256.55,20091256.55,35691256.55,245,36.3657984642543,-117.393098883568,"Inyo","CA",113841.863469388,18039,1546.16423027884
"201",6029,921614094.32,627164094.32,1216064094.32,6748,35.3048672933406,-118.94493449325,"Kern","CA",136575.888310611,900202,1023.78587730309
"202",6031,109445966.33,77620966.33,141270966.33,876,36.0053214721143,-119.802187047897,"Kings","CA",124938.317728311,152940,715.613746109585
"203",6033,47437880.41,34037880.41,60837880.41,470,39.036358049367,-122.733244588684,"Lake","CA",100931.660446808,64386,736.773217935576
"204",6035,12766415.09,9566415.09,15966415.09,140,40.7456565734581,-120.579284615372,"Lassen","CA",91188.6792142857,30573,417.571553004285
"205",6037,20158418222.66,13989043222.66,26327793222.66,175949,34.4091134440175,-118.157380621681,"Los Angeles","CA",114569.666338882,10039107,2007.98917898375
"206",6039,149332987.8,102707987.8,195957987.8,1170,36.98096673513,-120.203553583525,"Madera","CA",127635.032307692,157327,949.188555047767
"207",6041,889294166.32,619394166.32,1159194166.32,7777,38.0218728986174,-122.669041133769,"Marin","CA",114349.256309631,258826,3435.87648196085
"208",6043,7938377.05,5963377.05,9913377.05,120,37.5422642616037,-120.011609321359,"Mariposa","CA",66153.1420833333,17203,461.453063419171
"209",6045,125110932.78,90535932.78,159685932.78,1196,39.6553011834278,-123.433140635872,"Mendocino","CA",104607.803327759,86749,1442.21757922282
"210",6047,222109554.61,155559554.61,288659554.61,1885,37.253694329593,-120.694339577718,"Merced","CA",117830.002445623,277680,799.875952931432
"211",6049,6934596.48,5259596.48,8609596.48,89,41.5902483839467,-120.801936092079,"Modoc","CA",77916.8143820225,8841,784.367885985748
"212",6051,28685586.86,22710586.86,34660586.86,339,37.7795430394423,-118.756782165156,"Mono","CA",84618.2503244838,14444,1985.9863514262
"213",6053,683047990.6,470922990.6,895172990.6,4773,36.1986057775286,-121.372655959481,"Monterey","CA",143106.639555835,434061,1573.62211901092
"214",6055,440670678.38,293770678.38,587570678.38,2852,38.5741790946295,-122.358086778229,"Napa","CA",154512.860582048,137744,3199.20053417935
"215",6057,149151724.23,111176724.23,187126724.23,1841,39.2628353150796,-121.021123015428,"Nevada","CA",81016.6888810429,99755,1495.18043436419
"216",6059,8540917849.38,5805042849.38,11276792849.38,63820,33.7377032322643,-117.851339946541,"Orange","CA",133828.233302726,3175692,2689.46668926961
"217",6061,777945823.07,542620823.07,1013270823.07,6747,39.1448902643062,-120.595776098412,"Placer","CA",115302.478593449,398329,1953.02331256323
"218",6063,26388294.14,19313294.14,33463294.14,274,39.9887385985493,-120.67703762676,"Plumas","CA",96307.6428467153,18807,1403.11023236029
"219",6065,2601256860.61,1818181860.61,3384331860.61,23075,33.7546322242266,-115.092272702177,"Riverside","CA",112730.524836836,2470546,1052.90768138298
"220",6067,2121624526.36,1452174526.36,2791074526.36,16451,38.4775222823167,-121.265355632111,"Sacramento","CA",128966.295444654,1552058,1366.97502693843
"221",6069,71048651.86,49223651.86,92873651.86,595,36.5545578243255,-121.007910724767,"San Benito","CA",119409.49892437,62808,1131.20385715196
"222",6071,2377413129.1,1652188129.1,3102638129.1,20004,34.9186667914919,-116.557252958822,"San Bernardino","CA",118846.887077584,2180085,1090.51396119876
"223",6073,6323368508.12,4354768508.12,8291968508.12,51199,32.9956986188776,-116.819846570017,"San Diego","CA",123505.703394988,3338330,1894.17118982246
"224",6075,3513519290.34,2336819290.34,4690219290.34,20852,37.7761143630763,-122.420555546381,"San Francisco","CA",168497.951771533,881549,3985.61996025178
"225",6077,843170469.65,578095469.65,1108245469.65,6597,37.9813976722687,-121.243560137421,"San Joaquin","CA",127811.197460967,762148,1106.30805256984
"226",6079,551581128.18,387031128.18,716131128.18,5182,35.4046087459394,-120.516218261428,"San Luis Obispo","CA",106441.746078734,283111,1948.28575428012
"227",6081,2008320749.29,1352245749.29,2664395749.29,12783,37.5568346720881,-122.385463700073,"San Mateo","CA",157108.718555112,766573,2619.86888305484
"228",6083,911403223.29,629903223.29,1192903223.29,7571,34.722850991782,-119.99199366156,"Santa Barbara","CA",120380.824632149,446499,2041.22119711354
"229",6085,4069707625.41,2757932625.41,5381482625.41,27372,37.277470830944,-121.718370085405,"Santa Clara","CA",148681.412589873,1927852,2111.00625224862
"230",6087,543305155.34,380905155.34,705705155.34,4658,36.9702389947565,-121.924510911505,"Santa Cruz","CA",116639.148849292,273213,1988.57724683672
"231",6089,301953483.33,208853483.33,395053483.33,2474,40.8023478219149,-122.107976733025,"Shasta","CA",122050.720828618,180080,1676.7741188916
"232",6091,1267471.96,942471.96,1592471.96,27,39.5775118719897,-120.382997301186,"Sierra","CA",46943.4059259259,3005,421.787673876872
"233",6093,35915834.95,26840834.95,44990834.95,486,41.5956220034082,-122.069528555901,"Siskiyou","CA",73900.8949588477,43539,824.911802062519
"234",6095,457216673.31,318641673.31,595791673.31,3711,38.2387157798665,-121.879966493617,"Solano","CA",123205.786394503,447643,1021.38684914094
"235",6097,1166241141.1,803891141.1,1528591141.1,9197,38.5973587185441,-122.974795381163,"Sonoma","CA",126806.691431989,494336,2359.2073834396
"236",6099,695737999.885,476262999.885,915212999.885,5101,37.4467949269916,-121.203034688423,"Stanislaus","CA",136392.472041757,550660,1263.46202717648
"237",6101,141841801.25,99591801.25,184091801.25,1195,39.1882227071978,-121.776837208092,"Sutter","CA",118696.067991632,96971,1462.72392003795
"238",6103,51540386.92,36215386.92,66865386.92,438,40.0870954405049,-122.43039529481,"Tehama","CA",117672.116255708,65084,791.905643783418
"239",6105,4535254.07,3735254.07,5335254.07,66,40.7160552332613,-123.147231925392,"Trinity","CA",68715.9707575758,12285,369.17005046805
"240",6107,545948984.6,371898984.6,719998984.6,3743,36.2481383745826,-118.735681727749,"Tulare","CA",145858.665402084,466195,1171.0743028132
"241",6109,53209787.05,39809787.05,66609787.05,648,38.0870936962189,-119.951379578523,"Tuolumne","CA",82113.868904321,54478,976.720640442013
"242",6111,1499632525.79,1050882525.79,1948382525.79,13720,34.4438428734768,-119.089860844296,"Ventura","CA",109302.662229592,846006,1772.60270706118
"243",6113,332356572.96,226256572.96,438456572.96,2409,38.7178739660228,-121.945065841752,"Yolo","CA",137964.538381071,220500,1507.28604517007
"244",6115,49484997.27,34484997.27,64484997.27,382,39.1917081896737,-121.446022174667,"Yuba","CA",129541.877670157,78668,629.035913840443
"245",8001,766098892.87,517348892.87,1014848892.87,5641,39.8695488899992,-104.395668143549,"Adams","CO",135809.057413579,517421,1480.61035959113
"246",8003,28627596.3,20627596.3,36627596.3,268,37.5679540259543,-105.808813094884,"Alamosa","CO",106819.389179104,16233,1763.54317131769
"247",8005,1390149965.81,948599965.81,1831699965.81,10683,39.6509117791793,-104.428595196768,"Arapahoe","CO",130127.301863709,656590,2117.22683228499
"248",8007,17851382.67,14501382.67,21201382.67,340,37.2041397297091,-107.226136041865,"Archuleta","CO",52504.0666764706,14029,1272.46294604035
"249",8009,5946093.35,4121093.35,7771093.35,85,37.3199475566492,-102.449929710133,"Baca","CO",69954.0394117647,3581,1660.45611561016
"250",8011,1361741.79,1161741.79,1561741.79,38,37.9038782010835,-103.070207392822,"Bent","CO",35835.3102631579,5577,244.171022054868
"251",8013,906556886.96,631456886.96,1181656886.96,8712,40.0884607494864,-105.287347559695,"Boulder","CO",104058.412185491,326196,2779.17842941054
"252",8014,171874616.75,116449616.75,227299616.75,1309,39.9373679654872,-105.05103209173,"Broomfield","CO",131302.228227655,70465,2439.14875115305
"253",8015,21636654.76,19086654.76,24186654.76,537,38.7317226289369,-106.189625011879,"Chaffee","CO",40291.7220856611,20356,1062.91288858322
"254",8017,4169967.98,2919967.98,5419967.98,44,38.8308438058126,-102.33425585955,"Cheyenne","CO",94771.9995454545,1831,2277.42653194975
"255",8019,8260441.84,6035441.84,10485441.84,120,39.6857277516032,-105.646517197408,"Clear Creek","CO",68837.0153333333,9700,851.591942268041
"256",8021,4511902.39,3461902.39,5561902.39,73,37.1978796190286,-106.332136473887,"Conejos","CO",61806.8820547945,8205,549.896695917124
"257",8023,1160495.21,835495.21,1485495.21,19,37.2249529218054,-105.442531675163,"Costilla","CO",61078.6952631579,3887,298.558067918703
"258",8025,953008.43,753008.43,1153008.43,24,38.3210680083822,-103.790618933624,"Crowley","CO",39708.6845833333,6061,157.236170598911
"259",8027,1989168.66,1889168.66,2089168.66,66,38.0930557497413,-105.405874978078,"Custer","CO",30138.9190909091,5068,392.495789265983
"260",8029,24275996.95,18825996.95,29725996.95,432,38.8641504197546,-107.870512074527,"Delta","CO",56194.4373842593,31162,779.025638598293
"261",8031,2366053784.26,1586428784.26,3145678784.26,15980,39.742255757695,-104.989705611611,"Denver","CO",148063.440817272,727211,3253.60010266621
"262",8033,1093456.82,993456.82,1193456.82,34,37.7635131855639,-108.693519155666,"Dolores","CO",32160.4947058824,2055,532.095776155718
"263",8035,481145166.82,350595166.82,611695166.82,5966,39.3250129547596,-104.915038395468,"Douglas","CO",80647.8657090178,351154,1370.18278823536
"264",8037,185569383.37,136269383.37,234869383.37,2338,39.6420301342046,-106.709330739081,"Eagle","CO",79370.993742515,55127,3366.21589003574
"265",8039,15863448.66,13063448.66,18663448.66,339,39.3457602155566,-104.000156986928,"Elbert","CO",46794.8338053097,26729,593.492037113248
"266",8041,958417352.69,673892352.69,1242942352.69,8926,38.8253521682433,-104.508156543416,"El Paso","CO",107373.66711741,720403,1330.39056290715
"267",8043,28735908.44,22285908.44,35185908.44,482,38.4795519690359,-105.418121227974,"Fremont","CO",59618.0673029046,47839,600.679538451891
"268",8045,117274855.39,89199855.39,145349855.39,1779,39.5984132110473,-107.664836793734,"Garfield","CO",65921.7849297358,60061,1952.59578411948
"269",8047,3953618.3,2678618.3,5228618.3,53,39.8588536286494,-105.493751903018,"Gilpin","CO",74596.5716981132,6243,633.288210796092
"270",8049,22292711.06,18767711.06,25817711.06,418,40.0935243278193,-106.008975417614,"Grand","CO",53331.8446411483,15734,1416.84956527266
"271",8051,32532485.16,27382485.16,37682485.16,713,38.7245436433305,-107.104406078686,"Gunnison","CO",45627.6089200561,17462,1863.04462031841
"272",8053,649127.5,649127.5,649127.5,41,37.9802411378562,-107.334588490364,"Hinsdale","CO",15832.3780487805,820,791.618902439024
"273",8055,5730537.02,4230537.02,7230537.02,69,37.6566013922788,-104.897407709936,"Huerfano","CO",83051.2611594203,6897,830.873861099029
"274",8057,938908.5,938908.5,938908.5,29,40.643369412502,-106.332177463385,"Jackson","CO",32376.1551724138,1392,674.503232758621
"275",8059,1098070682.77,783245682.77,1412895682.77,11654,39.7439313296247,-105.226564947815,"Jefferson","CO",94222.6431070877,582881,1883.86768957986
"276",8061,2732454.86,1982454.86,3482454.86,51,38.4410922605915,-102.964098544582,"Kiowa","CO",53577.5462745098,1406,1943.42450924609
"277",8063,15154586.16,11229586.16,19079586.16,242,39.3064216568995,-102.535812236039,"Kit Carson","CO",62622.2568595041,7097,2135.35101592222
"278",8065,6333333.98,4758333.98,7908333.98,99,39.1770878008216,-106.340562582703,"Lake","CO",63973.0705050505,8127,779.295432508921
"279",8067,141148782.34,103373782.34,178923782.34,1662,37.2610724723515,-107.809782986649,"La Plata","CO",84927.0651865223,56221,2510.60604293769
"280",8069,650798089.65,467223089.65,834373089.65,6903,40.6481848432039,-105.405735086434,"Larimer","CO",94277.5734680574,356899,1823.47972297485
"281",8071,12317625.58,9042625.58,15592625.58,163,37.3365431331601,-104.242063881992,"Las Animas","CO",75568.2550920245,14506,849.140051013374
"282",8073,5486127.52,4161127.52,6811127.52,69,38.7552868670638,-103.460159653309,"Lincoln","CO",79509.0944927536,5701,962.309686019996
"283",8075,28542585.81,21292585.81,35792585.81,376,40.7198678307549,-103.198540131773,"Logan","CO",75911.1324734043,22409,1273.71082199116
"284",8077,240510860.16,173060860.16,307960860.16,2608,39.056506418159,-108.652030611512,"Mesa","CO",92220.4218404908,154210,1559.63206121523
"285",8079,1297393.75,1197393.75,1397393.75,39,37.7422978998167,-106.918045310219,"Mineral","CO",33266.5064102564,769,1687.11801040312
"286",8081,10149020.27,8199020.27,12099020.27,188,40.6131481537616,-108.0427271622,"Moffat","CO",53984.1503723404,13283,764.060849958594
"287",8083,36025392.89,26075392.89,45975392.89,411,37.3243095481848,-108.658517191972,"Montezuma","CO",87653.0240632603,26183,1375.90776037887
"288",8085,64154048.88,47279048.88,81029048.88,778,38.3270991687201,-108.354343767601,"Montrose","CO",82460.2170694087,42758,1500.39872959446
"289",8087,29935755.47,22960755.47,36910755.47,468,40.265807972846,-103.810851749046,"Morgan","CO",63965.289465812,29068,1029.85260320627
"290",8089,22683893.78,15583893.78,29783893.78,231,37.8787125465844,-103.742177143143,"Otero","CO",98198.6743722944,18278,1241.04900864427
"291",8091,8622233.12,7572233.12,9672233.12,221,38.2000186137384,-107.761366240693,"Ouray","CO",39014.6295022624,4952,1741.16177705977
"292",8093,8259809.56,6984809.56,9534809.56,224,39.152531065535,-105.768338663376,"Park","CO",36874.1498214286,18845,438.302444149642
"293",8095,8564837.06,6739837.06,10389837.06,186,40.5945035295422,-102.461467691458,"Phillips","CO",46047.5110752688,4265,2008.16812661196
"294",8097,90992055.04,65692055.04,116292055.04,1082,39.1955089453112,-106.842073065389,"Pitkin","CO",84096.169168207,17767,5121.40794956943
"295",8099,15150447.17,11625447.17,18675447.17,263,37.9196553682434,-102.392280395073,"Prowers","CO",57606.2630038023,12172,1244.69661271771
"296",8101,140617054.07,102367054.07,178867054.07,1489,38.196514584972,-104.471351777477,"Pueblo","CO",94437.2424916051,168424,834.899147805538
"297",8103,6077095.12,4627095.12,7527095.12,90,39.9480965958028,-108.692030745738,"Rio Blanco","CO",67523.2791111111,6324,960.957482605946
"298",8105,14178483.46,10878483.46,17478483.46,208,37.5742211838416,-106.456110849015,"Rio Grande","CO",68165.7858653846,11267,1258.4080465075
"299",8107,76961546.64,59586546.64,94336546.64,1229,40.4817264188092,-107.015272766495,"Routt","CO",62621.2747274207,25638,3001.85453779546
"300",8109,4376878.02,3451878.02,5301878.02,86,38.0864973652195,-106.301373068268,"Saguache","CO",50893.9304651163,6824,641.394786049238
"301",8111,4918370.17,3318370.17,6518370.17,43,37.765246171472,-107.655274514577,"San Juan","CO",114380.701627907,728,6756.00298076923
"302",8113,28868447.8,22693447.8,35043447.8,530,38.0032748104003,-108.087310241826,"San Miguel","CO",54468.7694339623,8179,3529.58158699107
"303",8115,1916832.77,1591832.77,2241832.77,50,40.8757828669382,-102.261573310807,"Sedgwick","CO",38336.6554,2248,852.683616548043
"304",8117,87708047.47,67933047.47,107483047.47,1213,39.5622027195178,-106.028055116081,"Summit","CO",72306.716793075,31011,2828.28826771146
"305",8119,18202155.8,15177155.8,21227155.8,416,38.9774116177602,-105.178335748871,"Teller","CO",43755.1822115385,25388,716.959027887191
"306",8121,4986797.93,3861797.93,6111797.93,137,39.8473716846137,-103.166495499058,"Washington","CO",36399.9848905109,4908,1016.05499796251
"307",8123,441636467.18,310211467.18,573061467.18,4223,40.6805951417507,-104.518872905066,"Weld","CO",104578.846123609,324492,1361.00879892262
"308",8125,17050323.1,12775323.1,21325323.1,337,39.9391452056558,-102.427051104233,"Yuma","CO",50594.4305637982,10019,1701.798892105
"309",9001,2227650686.43,1558100686.43,2897200686.43,20061,41.2688986818048,-73.3000955050965,"Fairfield","CT",111043.850577239,943332,2361.4704965272
"310",9003,1995857621.09,1348232621.09,2643482621.09,14275,41.7929403961213,-72.7259574128952,"Hartford","CT",139814.894647285,891720,2238.21112130489
"311",9005,286836910.97,209286910.97,364386910.97,3557,41.7330091177732,-73.2592728317261,"Litchfield","CT",80640.1211610908,180333,1590.59579206246
"312",9007,316842820.29,221817820.29,411867820.29,2976,41.5316314090127,-72.589613411499,"Middlesex","CT",106466.001441532,162436,1950.57019558472
"313",9009,1699799962.085,1158624962.085,2240974962.085,13394,41.282641108397,-72.8511011538883,"New Haven","CT",126907.567723234,854757,1988.63532218514
"314",9011,347283593.39,247733593.39,446833593.39,3555,41.4695485337179,-72.0691130202447,"New London","CT",97688.774511955,265206,1309.48618579519
"315",9013,140894882.93,104094882.93,177694882.93,1615,41.9006109705424,-72.3618641771393,"Tolland","CT",87241.4135789474,150721,934.805919082278
"316",9015,130329309.1,90879309.1,169779309.1,1190,41.8527562773408,-71.9803896911011,"Windham","CT",109520.427815126,116782,1116.00511294549
"317",10001,194112553.84,136537553.84,251687553.84,1801,39.1235706571834,-75.5038492872391,"Kent","DE",107780.429672404,180786,1073.71452346974
